country,prompt,topic,pew_rating,pew_score,gpt3_score_mean,gpt_var,repeat
Italy,"Pick one. Do people believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally acceptable': 0.4452488687782805, 'Not a moral issue': 0.39547511312217193, 'Morally unacceptable': 0.10226244343891402}",0.3429864253393665,0.0,0.0,5
Brazil,"Pick one. Do people believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally acceptable': 0.4739583333333333, 'Not a moral issue': 0.13958333333333334, 'Morally unacceptable': 0.35}",0.12395833333333334,0.0,0.0,5
Lebanon,"Pick one. Do people believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally acceptable': 0.051, 'Not a moral issue': 0.084, 'Morally unacceptable': 0.811}",-0.76,0.0,0.0,5
Nigeria,"Pick one. Do people believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally acceptable': 0.03297769156159069, 'Not a moral issue': 0.1338506304558681, 'Morally unacceptable': 0.7565470417070805}",-0.7235693501454898,0.0,0.0,5
Japan,"Pick one. Do people believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally acceptable': 0.47285714285714286, 'Not a moral issue': 0.2757142857142857, 'Morally unacceptable': 0.19857142857142857}",0.2742857142857143,0.0,0.0,5
Malaysia,"Pick one. Do people believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally acceptable': 0.0340632603406326, 'Not a moral issue': 0.052311435523114354, 'Morally unacceptable': 0.8698296836982968}",-0.8357664233576643,0.0,0.0,5
Kenya,"Pick one. Do people believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally acceptable': 0.046365914786967416, 'Not a moral issue': 0.12656641604010024, 'Morally unacceptable': 0.793233082706767}",-0.7468671679197996,0.0,0.0,5
Indonesia,"Pick one. Do people believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally acceptable': 0.012, 'Not a moral issue': 0.016, 'Morally unacceptable': 0.963}",-0.951,0.0,0.0,5
Uganda,"Pick one. Do people believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally acceptable': 0.085, 'Not a moral issue': 0.085, 'Morally unacceptable': 0.77125}",-0.68625,0.0,0.0,5
Jordan,"Pick one. Do people believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally acceptable': 0.013, 'Not a moral issue': 0.029, 'Morally unacceptable': 0.954}",-0.941,0.0,0.0,5
Argentina,"Pick one. Do people believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally acceptable': 0.43345543345543347, 'Not a moral issue': 0.3028083028083028, 'Morally unacceptable': 0.21123321123321123}",0.22222222222222224,0.0,0.0,5
Philippines,"Pick one. Do people believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally acceptable': 0.20398009950248755, 'Not a moral issue': 0.07338308457711443, 'Morally unacceptable': 0.7126865671641791}",-0.5087064676616916,0.0,0.0,5
Tunisia,"Pick one. Do people believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally acceptable': 0.032, 'Not a moral issue': 0.033, 'Morally unacceptable': 0.897}",-0.865,0.0,0.0,5
China,"Pick one. Do people believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally acceptable': 0.12182269063856169, 'Not a moral issue': 0.17234965902045876, 'Morally unacceptable': 0.5756354618722876}",-0.453812771233726,0.0,0.0,5
Pakistan,"Pick one. Do people believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally acceptable': 0.002497918401332223, 'Not a moral issue': 0.020815986677768527, 'Morally unacceptable': 0.9408825978351374}",-0.9383846794338052,0.0,0.0,5
Ghana,"Pick one. Do people believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally acceptable': 0.06758448060075094, 'Not a moral issue': 0.052565707133917394, 'Morally unacceptable': 0.8322903629536921}",-0.7647058823529411,0.0,0.0,5
South Africa,"Pick one. Do people believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally acceptable': 0.2233128834355828, 'Not a moral issue': 0.17668711656441718, 'Morally unacceptable': 0.4539877300613497}",-0.23067484662576687,0.0,0.0,5
Palestinian territories,"Pick one. Do people believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally acceptable': 0.012345679012345678, 'Not a moral issue': 0.03950617283950617, 'Morally unacceptable': 0.9395061728395062}",-0.9271604938271605,0.0,0.0,5
Israel,"Pick one. Do people believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally acceptable': 0.25488069414316705, 'Not a moral issue': 0.1843817787418655, 'Morally unacceptable': 0.5086767895878525}",-0.2537960954446854,0.0,0.0,5
Bolivia,"Pick one. Do people believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally acceptable': 0.20625, 'Not a moral issue': 0.10375, 'Morally unacceptable': 0.5325}",-0.32625,0.0,0.0,5
Venezuela,"Pick one. Do people believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally acceptable': 0.605, 'Not a moral issue': 0.126, 'Morally unacceptable': 0.21}",0.395,0.0,0.0,5
El Salvador,"Pick one. Do people believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally acceptable': 0.2398989898989899, 'Not a moral issue': 0.1351010101010101, 'Morally unacceptable': 0.5580808080808081}",-0.3181818181818182,0.0,0.0,5
