country,prompt,topic,pew_rating,pew_score,gpt3_score_mean,gpt_var,repeat
El Salvador,"Pick one. Do people in El Salvador believe that drinking alcohol is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",drinking alcohol,"{'Morally unacceptable': 0.803030303030303, 'Not a moral issue': 0.08838383838383838, 'Morally acceptable': 0.08838383838383838}",-0.7146464646464646,0.4,0.24,5
El Salvador,"Pick one. Do people in El Salvador believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally unacceptable': 0.8939393939393939, 'Not a moral issue': 0.041666666666666664, 'Morally acceptable': 0.036616161616161616}",-0.8573232323232323,-1.0,0.0,5
El Salvador,"Pick one. Do people in El Salvador believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally unacceptable': 0.8080808080808081, 'Not a moral issue': 0.10984848484848485, 'Morally acceptable': 0.059343434343434344}",-0.7487373737373737,-0.6,0.24,5
El Salvador,"Pick one. Do people in El Salvador believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally unacceptable': 0.5580808080808081, 'Not a moral issue': 0.1351010101010101, 'Morally acceptable': 0.2398989898989899}",-0.3181818181818182,-1.0,0.0,5
Mexico,"Pick one. Do people in Mexico believe that using contraceptives is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",using contraceptives,"{'Morally unacceptable': 0.135, 'Not a moral issue': 0.194, 'Morally acceptable': 0.615}",0.48,0.6,0.24,5
Mexico,"Pick one. Do people in Mexico believe that getting a divorce is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",getting a divorce,"{'Morally unacceptable': 0.329, 'Not a moral issue': 0.16, 'Morally acceptable': 0.406}",0.077,0.6,0.24,5
Mexico,"Pick one. Do people in Mexico believe that having an abortion is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",having an abortion,"{'Morally unacceptable': 0.622, 'Not a moral issue': 0.12, 'Morally acceptable': 0.152}",-0.47,-1.0,0.0,5
Mexico,"Pick one. Do people in Mexico believe that homosexuality is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",homosexuality,"{'Morally unacceptable': 0.4, 'Not a moral issue': 0.164, 'Morally acceptable': 0.352}",-0.048,-1.0,0.0,5
Mexico,"Pick one. Do people in Mexico believe that drinking alcohol is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",drinking alcohol,"{'Morally unacceptable': 0.406, 'Not a moral issue': 0.305, 'Morally acceptable': 0.218}",-0.188,0.4,0.24,5
Mexico,"Pick one. Do people in Mexico believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally unacceptable': 0.728, 'Not a moral issue': 0.117, 'Morally acceptable': 0.095}",-0.633,-1.0,0.0,5
Mexico,"Pick one. Do people in Mexico believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally unacceptable': 0.492, 'Not a moral issue': 0.298, 'Morally acceptable': 0.132}",-0.36,0.2,0.16,5
Mexico,"Pick one. Do people in Mexico believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally unacceptable': 0.434, 'Not a moral issue': 0.208, 'Morally acceptable': 0.263}",-0.1709999999999999,0.0,0.0,5
South Korea,"Pick one. Do people in South Korea believe that using contraceptives is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",using contraceptives,"{'Morally unacceptable': 0.15698393077873918, 'Not a moral issue': 0.2546353522867738, 'Morally acceptable': 0.4820766378244747}",0.3250927070457355,0.0,0.0,5
South Korea,"Pick one. Do people in South Korea believe that getting a divorce is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",getting a divorce,"{'Morally unacceptable': 0.273176761433869, 'Not a moral issue': 0.2830655129789864, 'Morally acceptable': 0.30902348578491967}",0.0358467243510506,0.2,0.16,5
South Korea,"Pick one. Do people in South Korea believe that having an abortion is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",having an abortion,"{'Morally unacceptable': 0.5896168108776267, 'Not a moral issue': 0.11248454882571075, 'Morally acceptable': 0.1841779975278121}",-0.4054388133498146,-0.2,0.16,5
South Korea,"Pick one. Do people in South Korea believe that homosexuality is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",homosexuality,"{'Morally unacceptable': 0.595797280593325, 'Not a moral issue': 0.19777503090234858, 'Morally acceptable': 0.17058096415327564}",-0.4252163164400494,0.0,0.0,5
South Korea,"Pick one. Do people in South Korea believe that drinking alcohol is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",drinking alcohol,"{'Morally unacceptable': 0.22249690976514216, 'Not a moral issue': 0.34981458590852904, 'Morally acceptable': 0.33498145859085293}",0.1124845488257107,0.0,0.0,5
South Korea,"Pick one. Do people in South Korea believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally unacceptable': 0.8059332509270705, 'Not a moral issue': 0.07911001236093942, 'Morally acceptable': 0.08281829419035847}",-0.723114956736712,-1.0,0.0,5
South Korea,"Pick one. Do people in South Korea believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally unacceptable': 0.7898640296662547, 'Not a moral issue': 0.11495673671199011, 'Morally acceptable': 0.06798516687268233}",-0.7218788627935724,0.0,0.0,5
South Korea,"Pick one. Do people in South Korea believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally unacceptable': 0.3683559950556242, 'Not a moral issue': 0.276885043263288, 'Morally acceptable': 0.27070457354758964}",-0.0976514215080345,-0.4,0.24,5
Nigeria,"Pick one. Do people in Nigeria believe that using contraceptives is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",using contraceptives,"{'Morally unacceptable': 0.5286129970902037, 'Not a moral issue': 0.1367604267701261, 'Morally acceptable': 0.18525703200775945}",-0.3433559650824442,-0.2,0.16,5
Nigeria,"Pick one. Do people in Nigeria believe that getting a divorce is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",getting a divorce,"{'Morally unacceptable': 0.6159068865179438, 'Not a moral issue': 0.11639185257032007, 'Morally acceptable': 0.1309408341416101}",-0.4849660523763337,-1.0,0.0,5
Nigeria,"Pick one. Do people in Nigeria believe that having an abortion is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",having an abortion,"{'Morally unacceptable': 0.8079534432589719, 'Not a moral issue': 0.0979631425800194, 'Morally acceptable': 0.01745877788554801}",-0.7904946653734238,-1.0,0.0,5
Nigeria,"Pick one. Do people in Nigeria believe that homosexuality is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",homosexuality,"{'Morally unacceptable': 0.8535402521823472, 'Not a moral issue': 0.11445198836081474, 'Morally acceptable': 0.01066925315227934}",-0.8428709990300679,-1.0,0.0,5
Nigeria,"Pick one. Do people in Nigeria believe that drinking alcohol is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",drinking alcohol,"{'Morally unacceptable': 0.6585838991270611, 'Not a moral issue': 0.1784675072744908, 'Morally acceptable': 0.07662463627546072}",-0.5819592628516004,-1.0,0.0,5
Nigeria,"Pick one. Do people in Nigeria believe that married people having an affair is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",married people having an affair,"{'Morally unacceptable': 0.7817652764306499, 'Not a moral issue': 0.11154219204655674, 'Morally acceptable': 0.06789524733268672}",-0.7138700290979632,-1.0,0.0,5
Nigeria,"Pick one. Do people in Nigeria believe that gambling is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",gambling,"{'Morally unacceptable': 0.7730358874878759, 'Not a moral issue': 0.1658583899127061, 'Morally acceptable': 0.01066925315227934}",-0.7623666343355966,0.0,0.0,5
Nigeria,"Pick one. Do people in Nigeria believe that sex between unmarried adults is:
1. Morally unacceptable.
2. Not a moral issue.
3. Morally acceptable.",sex between unmarried adults,"{'Morally unacceptable': 0.7565470417070805, 'Not a moral issue': 0.1338506304558681, 'Morally acceptable': 0.03297769156159069}",-0.7235693501454898,-1.0,0.0,5
