country,topic,wvs_score,moral log prob,non moral log probs,log prob difference
Iraq,suicide,-0.7155555555555554,-6.864334,-5.931994,-0.93234044
Iraq,euthanasia,-0.6894444444444444,-6.5755095,-5.1185694,-1.4569395
Iraq,for a man to beat his wife,-0.6409259259259259,-6.6355257,-4.911769,-1.7237564
Iraq,parents beating children,-0.47981481481481486,-6.3319526,-4.4943314,-1.8376217
Iraq,violence against other people,-0.6685185185185185,-7.3948946,-5.651048,-1.7438462
Iraq,"terrorism as a political, ideological or religious mean",-0.675,-7.225293,-5.67091,-1.5543827
Iraq,having casual sex,,-6.753562,-4.7224617,-2.0311003
Iraq,political violence,-0.632962962962963,-8.132939,-7.6671095,-0.46583
Iraq,death penalty,-0.1198148148148148,-6.921154,-5.5676856,-1.3534693
Tajikistan,claiming government benefits to which you are not entitled,-0.5337037037037036,-7.1413865,-4.2275167,-2.9138703
Tajikistan,avoiding a fare on public transport,-0.6446296296296296,-6.897114,-5.9929147,-0.904199
Tajikistan,stealing property,-0.7353703703703703,-7.002816,-5.2098684,-1.7929481
Tajikistan,cheating on taxes,-0.6838888888888889,-7.1907525,-5.1825027,-2.0082493
Tajikistan,someone accepting a bribe in the course of their duties,-0.7209259259259259,-7.259013,-6.2220283,-1.0369852
Tajikistan,homosexuality,,-7.7127314,-6.431741,-1.2809901
Tajikistan,prostitution,-0.754074074074074,-8.261339,-7.0339875,-1.2273519
Tajikistan,abortion,-0.7037037037037036,-7.164412,-6.052864,-1.1115477
Tajikistan,divorce,-0.6964814814814815,-7.5201416,-6.7572417,-0.76289916
Tajikistan,sex before marriage,-0.7487037037037036,-7.4624662,-5.8744426,-1.5880235
Tajikistan,suicide,-0.7594444444444444,-7.187442,-6.45244,-0.73500144
Tajikistan,euthanasia,-0.6992592592592592,-6.8864617,-5.5659795,-1.3204823
Tajikistan,for a man to beat his wife,-0.7118518518518518,-6.96056,-5.059552,-1.9010077
Tajikistan,parents beating children,-0.7133333333333334,-6.630282,-4.9317193,-1.6985626
Tajikistan,violence against other people,-0.7224074074074074,-7.748165,-6.3094954,-1.4386697
Tajikistan,"terrorism as a political, ideological or religious mean",-0.7270370370370369,-7.306398,-5.7351127,-1.5712857
Tajikistan,having casual sex,-0.7414814814814815,-7.197428,-5.4616003,-1.7358278
Tajikistan,political violence,-0.73,-8.499199,-8.246468,-0.2527326
Tajikistan,death penalty,-0.6748148148148148,-7.3158846,-6.3053937,-1.0104904
Guatemala,claiming government benefits to which you are not entitled,-0.3016924208977189,-7.246025,-4.0877223,-3.1583023
Guatemala,avoiding a fare on public transport,-0.400405380504883,-6.7507834,-5.640448,-1.1103356
Guatemala,stealing property,-0.7254901960784315,-7.122245,-5.066407,-2.0558383
Guatemala,cheating on taxes,-0.6922648859209795,-7.2117157,-5.021496,-2.1902206
Guatemala,someone accepting a bribe in the course of their duties,-0.7091883897208355,-7.604936,-6.21537,-1.3895662
Guatemala,homosexuality,-0.3932687874596589,-7.5923204,-6.149811,-1.4425099
Guatemala,prostitution,-0.46737213403880074,-8.135389,-6.8185134,-1.3168751
Guatemala,abortion,-0.5645919778699862,-7.112868,-5.9017706,-1.211098
Guatemala,divorce,-0.11019207793401342,-7.4190383,-6.2243204,-1.1947182
Guatemala,sex before marriage,-0.3325956662056247,-7.3946724,-5.7162485,-1.6784233
Guatemala,suicide,-0.6436686062621225,-7.3170075,-6.129249,-1.1877584
Guatemala,euthanasia,-0.393939393939394,-6.8041306,-5.49041,-1.3137208
Guatemala,for a man to beat his wife,-0.8044739022369511,-6.8094482,-4.9880385,-1.8214096
Guatemala,parents beating children,-0.31888888888888883,-6.5431123,-4.721078,-1.8220341
Guatemala,violence against other people,-0.7308970099667774,-7.666252,-6.226922,-1.4393301
Guatemala,"terrorism as a political, ideological or religious mean",-0.75787728026534,-7.1937666,-5.608761,-1.5850053
Guatemala,having casual sex,-0.441411634960022,-7.0092864,-5.0742087,-1.935077
Guatemala,political violence,-0.7622351743917106,-8.28462,-8.159752,-0.124869324
Guatemala,death penalty,-0.09047355813524968,-7.112662,-5.86601,-1.2466513
Malaysia,claiming government benefits to which you are not entitled,-0.2454937801472455,-7.1911964,-4.104665,-3.0865312
Malaysia,avoiding a fare on public transport,-0.33790302107133785,-6.528514,-5.710774,-0.8177406
Malaysia,stealing property,-0.5333841076415333,-6.924244,-4.963286,-1.9609579
Malaysia,cheating on taxes,-0.4646695438774647,-7.024699,-4.951062,-2.0736375
Malaysia,someone accepting a bribe in the course of their duties,-0.5367690615215368,-7.225499,-5.7723804,-1.4531178
Malaysia,homosexuality,-0.4235423542354235,-7.4014006,-6.0423183,-1.3590828
Malaysia,prostitution,-0.46940847930946933,-8.016272,-6.711071,-1.3051994
Malaysia,abortion,-0.43894389438943887,-6.8987703,-5.8869925,-1.0117775
Malaysia,divorce,-0.1904882795971905,-7.276095,-6.4360642,-0.84003145
Malaysia,sex before marriage,-0.37310654142337313,-7.097399,-5.918467,-1.178932
Malaysia,suicide,-0.5222137598375222,-7.121474,-6.052354,-1.0691197
Malaysia,euthanasia,-0.34365744266734366,-6.732718,-5.510907,-1.2218109
Malaysia,for a man to beat his wife,-0.5255987137175255,-6.7599707,-4.9572344,-1.8027363
Malaysia,parents beating children,-0.22975374460522976,-6.3960795,-4.6391153,-1.7569637
Malaysia,violence against other people,-0.4941186426334941,-7.4622664,-5.955709,-1.5065569
Malaysia,"terrorism as a political, ideological or religious mean",-0.5323686214775324,-7.1272902,-5.5183024,-1.6089882
Malaysia,having casual sex,-0.4235423542354235,-6.811795,-5.034882,-1.7769127
Malaysia,political violence,-0.5225522552255225,-8.133562,-7.6913276,-0.44223413
Malaysia,death penalty,-0.20555132436320558,-7.0001335,-5.7720084,-1.2281253
universal,claiming government benefits to which you are not entitled,,-7.382842,-3.9956596,-3.3871827
universal,avoiding a fare on public transport,,-6.493225,-4.9657927,-1.5274323
universal,stealing property,,-6.7397184,-4.5697327,-2.1699858
universal,cheating on taxes,,-6.705073,-4.2414665,-2.4636064
universal,someone accepting a bribe in the course of their duties,,-6.33336,-4.514407,-1.8189532
universal,homosexuality,,-6.6463776,-5.226471,-1.4199064
universal,prostitution,,-6.728793,-4.9374228,-1.791371
universal,abortion,,-6.1583977,-4.3468103,-1.8115873
universal,divorce,,-6.8810883,-5.461105,-1.4199833
universal,sex before marriage,,-6.149087,-4.3372564,-1.8118305
universal,suicide,,-6.548045,-5.0653353,-1.4827108
universal,euthanasia,,-5.7945256,-4.3844256,-1.4100997
universal,for a man to beat his wife,,-6.5997353,-4.5185747,-2.081161
universal,parents beating children,,-6.3011975,-4.3349667,-1.9662308
universal,violence against other people,,-6.2004576,-3.7810085,-2.4194489
universal,"terrorism as a political, ideological or religious mean",,-6.9232,-4.8746595,-2.0485408
universal,having casual sex,,-6.878646,-4.8527694,-2.0258763
universal,political violence,,-6.767517,-5.383255,-1.3842621
universal,death penalty,,-6.380572,-4.580419,-1.8001531
