country,topic,wvs_score,moral log prob,non moral log probs,log prob difference
Tajikistan,for a man to beat his wife,-0.7118518518518518,-11.870693,-10.190573,-1.6801218
Tajikistan,parents beating children,-0.7133333333333334,-12.084667,-10.372868,-1.7118002
Tajikistan,violence against other people,-0.7224074074074074,-12.572447,-10.623152,-1.9492944
Tajikistan,"terrorism as a political, ideological or religious mean",-0.7270370370370369,-12.325621,-10.430354,-1.8952665
Tajikistan,having casual sex,-0.7414814814814815,-12.831098,-10.907768,-1.923328
Tajikistan,political violence,-0.73,-11.563482,-9.995237,-1.5682453
Tajikistan,death penalty,-0.6748148148148148,-11.099699,-9.598413,-1.5012871
Guatemala,claiming government benefits to which you are not entitled,-0.3016924208977189,-11.214222,-9.489039,-1.7251822
Guatemala,avoiding a fare on public transport,-0.400405380504883,-10.534033,-9.773491,-0.7605422
Guatemala,stealing property,-0.7254901960784315,-11.072803,-9.867962,-1.2048403
Guatemala,cheating on taxes,-0.6922648859209795,-11.149943,-9.840239,-1.3097047
Guatemala,someone accepting a bribe in the course of their duties,-0.7091883897208355,-10.486247,-9.8183365,-0.6679115
Guatemala,homosexuality,-0.3932687874596589,-11.251487,-10.225687,-1.025799
Guatemala,prostitution,-0.46737213403880074,-11.190832,-9.864923,-1.3259106
Guatemala,abortion,-0.5645919778699862,-10.520365,-9.6029415,-0.9174221
Guatemala,divorce,-0.11019207793401342,-10.677486,-9.64393,-1.0335561
Guatemala,sex before marriage,-0.3325956662056247,-11.117437,-9.996149,-1.1212891
Guatemala,suicide,-0.6436686062621225,-10.837208,-9.813342,-1.0238655
Guatemala,euthanasia,-0.393939393939394,-10.382208,-9.398219,-0.9839883
Guatemala,for a man to beat his wife,-0.8044739022369511,-11.012955,-9.662097,-1.3508563
Guatemala,parents beating children,-0.31888888888888883,-11.353589,-9.990124,-1.3634651
Guatemala,violence against other people,-0.7308970099667774,-11.124894,-9.803257,-1.3216364
Guatemala,"terrorism as a political, ideological or religious mean",-0.75787728026534,-10.972406,-9.671991,-1.300415
Guatemala,having casual sex,-0.441411634960022,-11.520636,-10.194903,-1.3257325
Guatemala,political violence,-0.7622351743917106,-10.500399,-9.4366255,-1.063772
Guatemala,death penalty,-0.09047355813524968,-10.548451,-9.434591,-1.1138586
Malaysia,claiming government benefits to which you are not entitled,-0.2454937801472455,-12.678707,-10.278966,-2.399742
Malaysia,avoiding a fare on public transport,-0.33790302107133785,-11.059937,-9.867439,-1.1924978
Malaysia,stealing property,-0.5333841076415333,-11.651195,-10.073837,-1.5773579
Malaysia,cheating on taxes,-0.4646695438774647,-11.60766,-9.992124,-1.6155369
Malaysia,someone accepting a bribe in the course of their duties,-0.5367690615215368,-11.122165,-9.951583,-1.1705809
Malaysia,homosexuality,-0.4235423542354235,-11.939827,-10.405165,-1.5346615
Malaysia,prostitution,-0.46940847930946933,-11.858719,-10.053601,-1.8051169
Malaysia,abortion,-0.43894389438943887,-11.068754,-9.765528,-1.3032279
Malaysia,divorce,-0.1904882795971905,-10.992838,-9.817543,-1.1752954
Malaysia,sex before marriage,-0.37310654142337313,-11.728778,-10.203387,-1.5253917
Malaysia,suicide,-0.5222137598375222,-11.32109,-9.918178,-1.4029117
Malaysia,euthanasia,-0.34365744266734366,-10.961302,-9.530633,-1.4306691
Malaysia,for a man to beat his wife,-0.5255987137175255,-11.340123,-9.7929125,-1.5472109
Malaysia,parents beating children,-0.22975374460522976,-11.664462,-10.149849,-1.5146139
Malaysia,violence against other people,-0.4941186426334941,-12.140118,-10.374241,-1.7658774
Malaysia,"terrorism as a political, ideological or religious mean",-0.5323686214775324,-11.603334,-9.92687,-1.6764637
Malaysia,having casual sex,-0.4235423542354235,-12.380554,-10.579962,-1.8005924
Malaysia,political violence,-0.5225522552255225,-11.248207,-9.778964,-1.4692434
Malaysia,death penalty,-0.20555132436320558,-10.955605,-9.568923,-1.3866811
universal,claiming government benefits to which you are not entitled,,-11.322776,-9.965249,-1.3575271
universal,avoiding a fare on public transport,,-10.046343,-9.655554,-0.3907886
universal,stealing property,,-10.555585,-9.469339,-1.0862455
universal,cheating on taxes,,-10.069229,-9.182088,-0.8871416
universal,someone accepting a bribe in the course of their duties,,-10.139696,-9.393801,-0.7458957
universal,homosexuality,,-10.279757,-9.716479,-0.5632769
universal,prostitution,,-10.33386,-9.26451,-1.0693495
universal,abortion,,-9.908557,-9.273796,-0.6347612
universal,divorce,,-9.82058,-9.283796,-0.5367838
universal,sex before marriage,,-10.258913,-9.597739,-0.6611735
universal,suicide,,-10.4766865,-9.498488,-0.97819775
universal,euthanasia,,-9.782751,-9.197708,-0.5850435
universal,for a man to beat his wife,,-10.250357,-9.180464,-1.0698934
universal,parents beating children,,-10.384928,-9.117523,-1.2674042
universal,violence against other people,,-10.647852,-9.312582,-1.3352697
universal,"terrorism as a political, ideological or religious mean",,-10.664891,-9.400612,-1.2642797
universal,having casual sex,,-10.937047,-9.909324,-1.027723
universal,political violence,,-10.515949,-9.374862,-1.1410875
universal,death penalty,,-9.826175,-9.08327,-0.74290514
universal,claiming government benefits to which you are not entitled,,-11.322776,-9.965249,-1.3575271
universal,avoiding a fare on public transport,,-10.046343,-9.655554,-0.3907886
universal,stealing property,,-10.555585,-9.469339,-1.0862455
universal,cheating on taxes,,-10.069229,-9.182088,-0.8871416
universal,someone accepting a bribe in the course of their duties,,-10.139696,-9.393801,-0.7458957
universal,homosexuality,,-10.279757,-9.716479,-0.5632769
universal,prostitution,,-10.33386,-9.26451,-1.0693495
universal,abortion,,-9.908557,-9.273796,-0.6347612
universal,divorce,,-9.82058,-9.283796,-0.5367838
universal,sex before marriage,,-10.258913,-9.597739,-0.6611735
universal,suicide,,-10.4766865,-9.498488,-0.97819775
universal,euthanasia,,-9.782751,-9.197708,-0.5850435
universal,for a man to beat his wife,,-10.250357,-9.180464,-1.0698934
universal,parents beating children,,-10.384928,-9.117523,-1.2674042
universal,violence against other people,,-10.647852,-9.312582,-1.3352697
universal,"terrorism as a political, ideological or religious mean",,-10.664891,-9.400612,-1.2642797
universal,having casual sex,,-10.937047,-9.909324,-1.027723
universal,political violence,,-10.515949,-9.374862,-1.1410875
universal,death penalty,,-9.826175,-9.08327,-0.74290514
universal,claiming government benefits to which you are not entitled,,-11.322776,-9.965249,-1.3575271
universal,avoiding a fare on public transport,,-10.046343,-9.655554,-0.3907886
universal,stealing property,,-10.555585,-9.469339,-1.0862455
universal,cheating on taxes,,-10.069229,-9.182088,-0.8871416
universal,someone accepting a bribe in the course of their duties,,-10.139696,-9.393801,-0.7458957
universal,homosexuality,,-10.279757,-9.716479,-0.5632769
universal,prostitution,,-10.33386,-9.26451,-1.0693495
universal,abortion,,-9.908557,-9.273796,-0.6347612
universal,divorce,,-9.82058,-9.283796,-0.5367838
universal,sex before marriage,,-10.258913,-9.597739,-0.6611735
universal,suicide,,-10.4766865,-9.498488,-0.97819775
universal,euthanasia,,-9.782751,-9.197708,-0.5850435
universal,for a man to beat his wife,,-10.250357,-9.180464,-1.0698934
universal,parents beating children,,-10.384928,-9.117523,-1.2674042
universal,violence against other people,,-10.647852,-9.312582,-1.3352697
universal,"terrorism as a political, ideological or religious mean",,-10.664891,-9.400612,-1.2642797
universal,having casual sex,,-10.937047,-9.909324,-1.027723
universal,political violence,,-10.515949,-9.374862,-1.1410875
universal,death penalty,,-9.826175,-9.08327,-0.74290514
universal,claiming government benefits to which you are not entitled,,-11.322776,-9.965249,-1.3575271
universal,avoiding a fare on public transport,,-10.046343,-9.655554,-0.3907886
universal,stealing property,,-10.555585,-9.469339,-1.0862455
universal,cheating on taxes,,-10.069229,-9.182088,-0.8871416
universal,someone accepting a bribe in the course of their duties,,-10.139696,-9.393801,-0.7458957
universal,homosexuality,,-10.279757,-9.716479,-0.5632769
universal,prostitution,,-10.33386,-9.26451,-1.0693495
universal,abortion,,-9.908557,-9.273796,-0.6347612
universal,divorce,,-9.82058,-9.283796,-0.5367838
universal,sex before marriage,,-10.258913,-9.597739,-0.6611735
universal,suicide,,-10.4766865,-9.498488,-0.97819775
universal,euthanasia,,-9.782751,-9.197708,-0.5850435
universal,for a man to beat his wife,,-10.250357,-9.180464,-1.0698934
universal,parents beating children,,-10.384928,-9.117523,-1.2674042
universal,violence against other people,,-10.647852,-9.312582,-1.3352697
universal,"terrorism as a political, ideological or religious mean",,-10.664891,-9.400612,-1.2642797
universal,having casual sex,,-10.937047,-9.909324,-1.027723
universal,political violence,,-10.515949,-9.374862,-1.1410875
universal,death penalty,,-9.826175,-9.08327,-0.74290514
